data_broker,prompting_strategy,file_path,task_completion,incomplete_bool,group_incomplete,blocked_bool,group_blocked
veeva.com,interface_interference_zero_shot_regulator_role,../browser_history_output/veeva.com/interface_interference_zero_shot_regulator_role/gpt-5/20251203-013052,,False,False,False,False
usadata.com,interface_interference_zero_shot_regulator_role,../browser_history_output/usadata.com/interface_interference_zero_shot_regulator_role/gpt-5/20251203-003900,,False,False,False,False
start.io,interface_interference_zero_shot_regulator_role,../browser_history_output/start.io/interface_interference_zero_shot_regulator_role/gpt-5/20251202-203201,,False,False,False,False
statara.com,interface_interference_zero_shot_regulator_role,../browser_history_output/statara.com/interface_interference_zero_shot_regulator_role/gpt-5/20251202-204326,Complete,False,False,False,False
statsocial.com,interface_interference_zero_shot_regulator_role,../browser_history_output/statsocial.com/interface_interference_zero_shot_regulator_role/gpt-5/20251202-205307,,False,False,False,False
venntel.com,interface_interference_zero_shot_regulator_role,../browser_history_output/venntel.com/interface_interference_zero_shot_regulator_role/gpt-5/20251203-023617,Complete,False,False,False,False
venpath.net,interface_interference_zero_shot_regulator_role,../browser_history_output/venpath.net/interface_interference_zero_shot_regulator_role/gpt-5/20251203-030015,,False,False,False,False
uspeoplesearch.com,interface_interference_zero_shot_regulator_role,../browser_history_output/uspeoplesearch.com/interface_interference_zero_shot_regulator_role/gpt-5/20251203-011525,,False,False,False,False
upscapital.com,interface_interference_zero_shot_regulator_role,../browser_history_output/upscapital.com/interface_interference_zero_shot_regulator_role/gpt-5/20251203-001259,Complete,False,False,False,False
t-mobile.com,interface_interference_zero_shot_regulator_role,../browser_history_output/t-mobile.com/interface_interference_zero_shot_regulator_role/gpt-5/20251202-222206,,False,False,False,False
ventiveiq.com,interface_interference_zero_shot_regulator_role,../browser_history_output/ventiveiq.com/interface_interference_zero_shot_regulator_role/gpt-5/20251203-030911,,False,False,False,False
unacast.com,interface_interference_zero_shot_regulator_role,../browser_history_output/unacast.com/interface_interference_zero_shot_regulator_role/gpt-5/20251202-224631,Complete,False,False,False,False
usdatacorporation.com,interface_interference_zero_shot_regulator_role,../browser_history_output/usdatacorporation.com/interface_interference_zero_shot_regulator_role/gpt-5/20251203-004854,Complete,False,False,False,False
veraset.com,interface_interference_zero_shot_regulator_role,../browser_history_output/veraset.com/interface_interference_zero_shot_regulator_role/gpt-5/20251203-033033,,False,False,False,False
stirista.com,interface_interference_zero_shot_regulator_role,../browser_history_output/stirista.com/interface_interference_zero_shot_regulator_role/gpt-5/20251202-215331,Complete,False,False,False,False
vendelux.com,interface_interference_zero_shot_regulator_role,../browser_history_output/vendelux.com/interface_interference_zero_shot_regulator_role/gpt-5/20251203-022932,,False,False,False,False
uplead.com,interface_interference_zero_shot_regulator_role,../browser_history_output/uplead.com/interface_interference_zero_shot_regulator_role/gpt-5/20251202-234425,Complete,False,False,False,False
trueblueanalytics.org,interface_interference_zero_shot_regulator_role,../browser_history_output/trueblueanalytics.org/interface_interference_zero_shot_regulator_role/gpt-5/20251218-030841,,False,False,False,False
transunion.com,interface_interference_zero_shot_regulator_role,../browser_history_output/transunion.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-022901,,False,False,False,False
trueopulence.com,interface_interference_zero_shot_regulator_role,../browser_history_output/trueopulence.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-033514,,False,False,False,False
thomsonreuters.com,interface_interference_zero_shot_regulator_role,../browser_history_output/thomsonreuters.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-015651,,False,True,False,False
truedata.co,interface_interference_zero_shot_regulator_role,../browser_history_output/truedata.co/interface_interference_zero_shot_regulator_role/gpt-5/20251218-032329,,False,False,False,False
thinkdatagroup.com,interface_interference_zero_shot_regulator_role,../browser_history_output/thinkdatagroup.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-013828,,False,False,False,False
thedatatrust.com,interface_interference_zero_shot_regulator_role,../browser_history_output/thedatatrust.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-004759,,False,False,False,False
thedatagroup.com,interface_interference_zero_shot_regulator_role,../browser_history_output/thedatagroup.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-003414,,False,False,False,False
truepeoplesearch.com,interface_interference_zero_shot_regulator_role,../browser_history_output/truepeoplesearch.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-033746,,False,False,False,False
throtle.io,interface_interference_zero_shot_regulator_role,../browser_history_output/throtle.io/interface_interference_zero_shot_regulator_role/gpt-5/20251218-022034,,False,False,False,False
triplelift.com,interface_interference_zero_shot_regulator_role,../browser_history_output/triplelift.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-025643,,False,False,False,False
tunnldata.com,interface_interference_zero_shot_regulator_role,../browser_history_output/tunnldata.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-041134,,False,False,False,False
terminus.com,interface_interference_zero_shot_regulator_role,../browser_history_output/terminus.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-000519,,False,False,False,False
truthfinder.com,interface_interference_zero_shot_regulator_role,../browser_history_output/truthfinder.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-040350,,False,False,False,False
theswarm.com,interface_interference_zero_shot_regulator_role,../browser_history_output/theswarm.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-010708,,False,False,False,False
trestleiq.com,interface_interference_zero_shot_regulator_role,../browser_history_output/trestleiq.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-024300,,False,False,False,False
thebridgecorp.com,interface_interference_zero_shot_regulator_role,../browser_history_output/thebridgecorp.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-002239,,False,False,False,False
theworknumber.com,interface_interference_zero_shot_regulator_role,../browser_history_output/theworknumber.com/interface_interference_zero_shot_regulator_role/gpt-5/20251218-011528,,False,False,False,False
trueblueanalytics.org,interface_interference_baseline_zero_shot,../browser_history_output/trueblueanalytics.org/interface_interference_baseline_zero_shot/gpt-5/20251221-123100,,False,False,False,False
transunion.com,interface_interference_baseline_zero_shot,../browser_history_output/transunion.com/interface_interference_baseline_zero_shot/gpt-5/20251221-120813,,False,False,False,False
trueopulence.com,interface_interference_baseline_zero_shot,../browser_history_output/trueopulence.com/interface_interference_baseline_zero_shot/gpt-5/20251221-125519,,False,False,False,False
techtarget.com,interface_interference_baseline_zero_shot,../browser_history_output/techtarget.com/interface_interference_baseline_zero_shot/gpt-5/20251221-093802,,False,False,False,False
thomsonreuters.com,interface_interference_baseline_zero_shot,../browser_history_output/thomsonreuters.com/interface_interference_baseline_zero_shot/gpt-5/20251221-115011,,False,False,False,False
truedata.co,interface_interference_baseline_zero_shot,../browser_history_output/truedata.co/interface_interference_baseline_zero_shot/gpt-5/20251221-125018,,False,False,False,False
targetsmart.com,interface_interference_baseline_zero_shot,../browser_history_output/targetsmart.com/interface_interference_baseline_zero_shot/gpt-5/20251221-090613,,False,False,False,False
thinkdatagroup.com,interface_interference_baseline_zero_shot,../browser_history_output/thinkdatagroup.com/interface_interference_baseline_zero_shot/gpt-5/20251221-113300,,False,False,False,False
thedatatrust.com,interface_interference_baseline_zero_shot,../browser_history_output/thedatatrust.com/interface_interference_baseline_zero_shot/gpt-5/20251221-105555,,False,False,False,False
thedatagroup.com,interface_interference_baseline_zero_shot,../browser_history_output/thedatagroup.com/interface_interference_baseline_zero_shot/gpt-5/20251221-104749,,False,False,False,False
truepeoplesearch.com,interface_interference_baseline_zero_shot,../browser_history_output/truepeoplesearch.com/interface_interference_baseline_zero_shot/gpt-5/20251221-131259,,False,False,False,False
teamdms.com,interface_interference_baseline_zero_shot,../browser_history_output/teamdms.com/interface_interference_baseline_zero_shot/gpt-5/20251221-092650,,False,False,False,False
throtle.io,interface_interference_baseline_zero_shot,../browser_history_output/throtle.io/interface_interference_baseline_zero_shot/gpt-5/20251221-115859,,False,False,False,False
triplelift.com,interface_interference_baseline_zero_shot,../browser_history_output/triplelift.com/interface_interference_baseline_zero_shot/gpt-5/20251221-122023,,False,False,False,False
tunnldata.com,interface_interference_baseline_zero_shot,../browser_history_output/tunnldata.com/interface_interference_baseline_zero_shot/gpt-5/20251221-134528,,False,False,False,False
terminus.com,interface_interference_baseline_zero_shot,../browser_history_output/terminus.com/interface_interference_baseline_zero_shot/gpt-5/20251221-101804,,False,False,False,False
telesign.com,interface_interference_baseline_zero_shot,../browser_history_output/telesign.com/interface_interference_baseline_zero_shot/gpt-5/20251221-094400,,False,False,False,False
taboola.com,interface_interference_baseline_zero_shot,../browser_history_output/taboola.com/interface_interference_baseline_zero_shot/gpt-5/20251221-084642,,False,False,False,False
truthfinder.com,interface_interference_baseline_zero_shot,../browser_history_output/truthfinder.com/interface_interference_baseline_zero_shot/gpt-5/20251221-134138,,False,False,False,False
theswarm.com,interface_interference_baseline_zero_shot,../browser_history_output/theswarm.com/interface_interference_baseline_zero_shot/gpt-5/20251221-111248,,False,False,False,False
trestleiq.com,interface_interference_baseline_zero_shot,../browser_history_output/trestleiq.com/interface_interference_baseline_zero_shot/gpt-5/20251221-121626,,False,False,False,False
thebridgecorp.com,interface_interference_baseline_zero_shot,../browser_history_output/thebridgecorp.com/interface_interference_baseline_zero_shot/gpt-5/20251221-103923,,False,False,False,False
theworknumber.com,interface_interference_baseline_zero_shot,../browser_history_output/theworknumber.com/interface_interference_baseline_zero_shot/gpt-5/20251221-112208,,False,False,False,False
tapad.com,interface_interference_baseline_zero_shot,../browser_history_output/tapad.com/interface_interference_baseline_zero_shot/gpt-5/20251221-085558,,False,False,False,False
techtarget.com,interface_interference_zero_shot_regulator_role,../browser_history_output/techtarget.com/interface_interference_zero_shot_regulator_role/gpt-5/20251217-233050,,False,False,False,False
targetsmart.com,interface_interference_zero_shot_regulator_role,../browser_history_output/targetsmart.com/interface_interference_zero_shot_regulator_role/gpt-5/20251217-230807,,False,False,False,False
teamdms.com,interface_interference_zero_shot_regulator_role,../browser_history_output/teamdms.com/interface_interference_zero_shot_regulator_role/gpt-5/20251217-231832,,False,False,False,False
telesign.com,interface_interference_zero_shot_regulator_role,../browser_history_output/telesign.com/interface_interference_zero_shot_regulator_role/gpt-5/20251217-235156,,False,False,False,False
taboola.com,interface_interference_zero_shot_regulator_role,../browser_history_output/taboola.com/interface_interference_zero_shot_regulator_role/gpt-5/20251217-223238,,False,True,False,False
tapad.com,interface_interference_zero_shot_regulator_role,../browser_history_output/tapad.com/interface_interference_zero_shot_regulator_role/gpt-5/20251217-224549,,False,False,False,False
uspeoplesearch.com,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/uspeoplesearch.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260104-075731,,False,False,False,False
sterling.ai,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/sterling.ai/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260104-050237,,False,False,False,False
start.io,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/start.io/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260104-040327,,False,False,False,False
vendelux.com,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/vendelux.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260104-084329,,False,False,False,False
statsocial.com,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/statsocial.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260104-043516,,False,False,True,True
venpath.net,interface_interference_few_shot_regulator_role_with_CoT,../browser_history_output/venpath.net/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260104-091512,,False,False,False,False
